pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,route_distance_km,route_duration_min,pickup_hour,day_of_week,weather_flag,fare_amount
19.107172,72.852307,19.061644,72.830841,3,5.54,16.6,22,0,0,147.89
18.957576,72.821068,19.13239,72.908673,1,21.51,62.6,4,2,1,750.39
19.073125,72.818787,19.024166,72.8673,1,7.46,20.6,5,3,1,239.86
18.932101,72.852553,18.933308,72.839708,2,1.36,5.3,8,2,0,59.14
19.083953,72.85075,19.135281,72.893416,3,7.26,20.0,1,1,0,212.98
18.921628,72.820853,19.138766,72.852108,1,24.37,81.2,15,0,0,697.55
19.207412,72.977688,19.222057,72.994516,2,2.4,9.8,19,2,0,96.91
19.095696,73.010181,19.226381,72.964494,4,15.3,39.3,23,4,0,399.89
19.11788,72.903445,19.113274,72.890708,1,1.43,5.2,8,0,0,45.42
19.021498,72.862905,19.041892,72.823938,2,4.68,20.7,20,2,0,195.96
19.030203,72.839683,19.110532,72.922238,3,12.45,34.8,1,1,0,358.6
19.050509,72.844861,19.098503,72.852863,1,5.4,18.0,12,2,0,149.65
19.132652,72.914731,19.064988,72.809891,2,13.34,39.4,15,6,0,323.27
19.23005,72.994092,19.209305,72.965274,1,3.8,10.4,13,0,0,87.45
19.057534,73.018188,19.13936,72.855206,1,19.39,83.7,20,2,0,770.03
19.130692,72.858257,18.944726,72.831811,1,20.86,86.1,21,2,0,783.68
19.065667,72.984776,19.048199,72.832043,1,16.17,72.3,20,2,1,776.48
19.235996,72.971889,19.083046,72.852028,1,21.16,97.4,21,1,1,1051.06
19.119642,72.846607,19.047144,72.866826,1,8.34,23.4,23,0,0,227.16
18.936389,72.838159,18.943715,72.804168,1,3.67,13.6,8,3,2,150.79
18.953799,72.805865,19.09559,72.855136,1,16.6,51.8,15,6,0,449.12
19.102856,72.865887,19.061955,73.015378,2,16.35,46.6,5,5,1,565.52
19.057073,72.847896,19.03728,72.861637,1,2.63,7.4,1,4,0,79.17
19.126366,72.847857,19.115083,72.838416,1,1.6,4.8,14,6,0,47.89
19.129607,72.834764,18.939031,72.844029,2,21.21,63.6,3,5,0,674.08
18.925109,72.822573,19.087457,72.992242,1,25.38,64.0,3,2,1,747.74
19.090601,73.006522,19.088551,73.007384,3,2.35,8.3,18,2,0,79.52
19.054507,72.832367,19.130066,72.901123,1,11.08,33.2,0,3,0,342.27
18.953367,72.829261,19.065992,72.986025,1,20.7,78.8,17,2,0,698.24
19.099915,72.839057,19.015905,72.829892,2,9.39,30.0,7,3,0,260.94
19.083143,72.985077,19.080945,72.869888,1,12.11,36.2,7,3,2,399.82
19.079479,72.996893,19.206491,72.988137,1,14.15,37.6,22,2,0,314.33
19.129691,72.906099,18.960648,72.842125,2,19.96,49.9,1,4,0,514.84
18.942598,72.822634,18.925294,72.820569,1,1.94,5.7,15,4,0,45.85
18.92477,72.820711,18.926299,72.822537,1,2.54,7.1,5,4,0,75.56
19.112254,72.92331,18.947212,72.818615,1,21.4,95.1,9,4,0,878.9
19.00803,72.866851,19.107932,72.859186,1,11.14,50.0,11,3,0,461.45
19.016133,72.86678,19.095393,73.016519,1,18.04,64.2,19,5,0,560.18
19.050725,72.87019,19.103823,72.859509,2,6.01,27.3,18,6,0,250.23
19.11208,72.835139,19.103074,72.833252,3,1.02,2.6,22,0,0,29.82
19.07651,72.82074,19.21175,72.969019,1,21.65,60.9,4,3,1,733.61
18.945185,72.841815,19.067168,72.860342,3,13.7,40.1,5,4,0,418.97
19.08974,72.85382,18.955336,72.816253,1,15.46,44.7,14,4,0,366.24
19.056378,72.860099,19.198711,72.993078,1,21.11,66.5,15,4,2,731.18
18.928676,72.828582,18.946101,72.848948,1,2.89,7.8,2,6,0,76.09
19.067801,72.816231,19.199682,72.972615,3,22.02,71.0,12,5,0,607.8
18.937345,72.827644,19.12856,72.912349,2,23.05,68.5,4,4,0,719.76
19.10741,72.839728,19.06371,72.992746,1,16.8,67.6,11,6,0,607.75
19.048658,72.881103,19.119631,72.860041,1,8.2,22.2,23,2,0,231.46
18.933263,72.824601,19.049004,72.821224,1,12.87,53.6,10,1,0,481.59
19.073637,72.878532,18.940543,72.833974,1,15.52,45.7,0,6,0,474.14
19.085287,72.998985,19.113355,72.916536,2,9.21,39.1,21,5,0,356.85
19.024237,72.867694,19.115359,72.845912,1,10.39,30.9,12,4,1,294.97
18.958702,72.83016,19.200106,72.961854,2,30.2,77.8,0,4,1,903.05
19.104229,72.853843,19.057213,72.847308,3,5.27,17.2,16,3,0,143.05
19.066323,72.859285,19.210497,72.993975,4,21.38,53.3,5,1,0,548.77
19.071714,72.885374,19.137428,72.832499,3,9.18,22.5,2,0,1,267.99
19.072535,72.8814,19.107759,72.86588,1,4.24,12.5,2,1,0,132.28
19.048589,72.849301,19.116096,72.889906,1,8.63,39.8,18,0,2,488.8
18.958548,72.827295,18.932828,72.814568,1,3.16,9.0,13,2,0,87.88
18.924201,72.838232,19.143118,72.901182,3,25.23,77.1,12,0,0,646.04
19.024002,72.841376,19.115074,72.927583,2,13.59,39.7,0,4,0,408.88
19.089342,73.008114,18.94901,72.81482,1,25.62,74.1,12,0,0,630.1
19.076086,72.860812,19.099073,72.881798,3,3.38,12.4,19,5,0,101.49
19.062408,72.982728,19.035158,72.834287,1,15.89,66.1,9,2,0,601.72
19.101986,72.841334,18.931108,72.819117,1,19.14,61.8,15,1,2,683.91
19.052144,72.886727,19.062484,72.837584,1,5.29,13.5,5,5,1,164.51
18.947059,72.804794,19.043704,72.842432,1,11.45,39.0,14,2,0,335.06
19.059498,72.840033,19.004338,72.852557,1,6.27,20.6,16,6,1,211.08
19.144073,72.909597,19.078125,73.00948,1,12.8,35.1,22,2,0,292.69
19.057011,72.845039,19.074702,72.8733,1,3.56,15.1,19,0,0,135.05
19.138459,72.863722,19.059893,72.866049,1,8.74,26.2,13,5,0,228.42
19.058262,72.811854,18.92804,72.833209,2,14.65,41.8,5,5,0,439.68
19.093374,72.856469,19.073096,72.841236,1,2.77,11.5,9,2,1,120.24
18.941898,72.807182,19.122699,72.895499,2,22.14,65.0,2,3,0,683.17
19.200398,72.978006,19.094634,72.862116,3,16.93,49.7,0,0,1,605.44
19.071211,72.874929,19.058425,72.820506,4,5.89,15.0,22,2,0,121.25
19.117859,72.893441,19.109044,72.87556,2,2.12,8.6,8,1,1,86.33
18.942933,72.853521,19.055793,72.835511,3,12.69,35.3,2,2,1,419.97
19.051684,72.818672,19.061908,72.886375,1,7.21,18.7,1,6,0,196.07
19.021161,72.84957,19.10598,72.836217,2,9.54,28.5,7,6,0,242.85
19.100063,72.854059,18.92137,72.816059,1,20.27,75.0,19,5,1,761.57
19.050967,72.876316,18.922644,72.823004,3,15.33,41.6,2,2,0,425.45
18.931215,72.836454,19.019829,72.862691,1,10.23,27.2,4,1,0,279.97
19.016248,72.84732,19.079217,73.014785,1,18.94,52.3,5,5,0,549.88
19.002334,72.830365,19.082795,72.996697,2,19.64,54.7,2,2,0,560.9
19.040892,72.813572,19.124919,72.849373,2,10.07,31.7,14,6,0,268.92
18.953517,72.841804,19.125729,72.896287,1,19.99,77.9,17,4,0,698.69
19.083175,72.979233,19.237144,72.995096,1,17.2,45.9,2,3,0,470.67
18.92055,72.834297,19.115898,72.86471,1,21.96,86.7,17,1,0,778.34
18.95841,72.813543,18.933204,72.836164,3,3.68,15.9,10,3,0,151.47
19.050081,72.884332,19.070901,72.867862,1,2.89,7.3,5,5,1,87.3
19.022087,72.858081,19.068523,72.858606,2,5.16,21.8,11,5,1,224.76
18.929501,72.810156,19.237194,72.961843,1,37.74,120.2,16,5,2,1343.84
19.220197,72.981874,19.058644,72.98999,1,17.98,72.8,21,5,1,756.45
18.950938,72.841835,19.203381,72.990378,2,32.12,99.1,7,4,0,837.06
18.950839,72.837171,19.004289,72.855259,1,6.24,17.0,22,3,1,162.83
19.04978,72.856981,19.090774,72.878206,3,5.07,13.3,1,5,0,134.92
19.083014,72.873858,19.111306,72.915874,1,5.42,23.6,11,6,1,247.17
19.231659,72.96189,19.129952,72.907097,1,12.69,58.2,10,4,2,714.81
18.957633,72.812343,19.034017,72.835426,2,8.83,24.7,15,4,1,241.23
19.014639,72.864768,18.939891,72.818842,2,9.61,24.1,22,2,0,198.0
19.222581,72.985012,18.928183,72.83334,1,36.41,105.3,0,4,0,1098.94
19.032309,72.840735,19.12565,72.896229,4,11.91,37.1,7,0,0,310.96
19.135737,72.836514,18.938967,72.829191,2,21.89,73.6,7,1,0,631.02
19.076613,72.980792,19.122954,72.846315,1,15.04,37.0,5,1,0,375.01
19.111686,72.894238,18.925554,72.817888,1,22.2,67.3,13,5,0,574.18
19.135632,72.894388,19.133954,72.899199,2,0.54,1.6,15,5,0,31.52
19.086976,72.878341,19.135462,72.900828,2,5.89,19.6,16,3,0,169.56
19.10542,72.86081,19.120873,72.888557,1,3.38,12.8,11,6,0,108.97
19.061272,72.84137,19.22659,72.993283,3,24.34,73.5,6,3,0,620.92
19.137889,72.833674,18.938963,72.825234,1,22.14,102.3,19,5,0,951.01
19.084835,72.980365,19.039658,72.831676,1,16.41,43.3,4,1,0,449.39
19.135413,72.911771,19.127891,72.853641,2,6.16,22.9,8,1,2,262.32
19.019814,72.843075,19.128946,72.835663,1,12.16,44.7,9,6,0,398.12
19.016405,72.862065,18.949772,72.823974,2,8.42,21.0,5,5,0,207.9
19.086314,72.989476,19.025002,72.862,1,15.03,44.6,4,4,1,543.51
19.144533,72.917142,19.126124,72.861389,2,6.2,17.0,12,2,2,174.12
18.958806,72.817418,19.107754,72.89967,1,18.68,52.3,4,4,0,547.19
19.105721,72.842273,19.026315,72.842396,1,8.83,25.6,5,3,0,267.81
19.092753,73.003657,19.09631,72.866909,1,14.37,44.3,14,2,0,371.82
19.045281,72.833075,19.079073,72.994199,2,17.35,46.2,1,0,0,471.97
19.023875,72.861819,18.950604,72.823248,1,9.1,23.1,22,1,0,196.69
18.946709,72.840003,19.077197,72.826897,2,14.57,59.0,20,3,2,693.89
19.0266,72.847357,19.208275,72.976115,1,24.31,105.3,19,2,0,969.61
19.223982,72.96534,19.221239,72.98855,2,2.46,6.1,5,2,0,52.19
18.943315,72.814321,18.94214,72.822504,1,0.87,2.1,4,6,1,41.07
19.11738,72.902464,19.021132,72.863304,2,11.47,28.5,22,6,0,238.28
18.939177,72.812264,18.927299,72.823216,1,1.75,6.4,10,6,0,49.63
19.1145,72.862615,19.042093,72.815854,1,9.43,40.6,10,0,2,485.21
18.937301,72.826293,19.106039,72.857426,1,19.05,71.0,20,1,1,728.11
19.009646,72.842225,18.931378,72.8081,2,9.41,25.5,22,4,0,212.21
19.116469,72.892903,19.013687,72.850079,1,12.28,35.1,23,5,1,430.5
19.049778,72.8869,18.956965,72.845922,2,11.18,34.5,15,5,0,294.56
19.110556,72.92334,19.140798,72.90585,1,3.83,16.3,11,0,0,150.54
19.052456,72.884073,19.020255,72.849973,1,5.07,19.3,21,2,0,168.0
18.942768,72.82684,19.137739,72.829777,1,21.68,62.7,1,5,0,660.01
19.0794,72.878933,19.128782,72.92277,4,7.17,20.3,5,6,0,213.27
19.115964,72.862644,19.107314,72.920484,4,6.15,26.0,19,1,0,241.84
19.077423,72.850895,19.109913,72.842277,2,3.72,10.3,1,4,1,118.19
18.935075,72.84893,19.090849,73.008106,3,24.08,96.8,11,0,0,871.0
19.094421,73.001902,19.083164,72.874298,2,13.47,59.1,11,4,2,695.22
19.004391,72.866651,18.943743,72.817254,1,8.51,23.3,16,6,0,190.94
19.065772,72.850687,19.051193,72.864247,2,2.16,7.2,7,3,0,59.94
19.052305,72.833703,19.058753,72.855809,3,2.43,6.8,16,1,0,66.0
19.124978,72.829142,19.079778,72.849621,2,5.47,14.6,1,6,0,155.84
19.073694,72.869214,18.998914,72.8297,2,9.29,30.7,12,0,0,255.95
19.003348,72.83983,19.091723,72.882772,2,10.81,31.8,7,1,0,270.55
19.062783,72.846096,19.136125,72.900229,2,9.94,26.2,3,6,0,273.02
19.101494,72.841654,19.079863,72.990384,1,15.81,48.4,7,0,1,474.81
19.11779,72.852241,19.12987,72.834626,3,2.29,8.1,8,3,0,73.97
19.080759,73.012841,19.064991,72.864705,4,15.67,53.0,14,5,0,456.19
19.053914,72.831967,19.069957,73.009347,1,18.73,61.9,6,1,0,528.07
19.056153,72.870652,19.208507,72.977864,1,20.34,79.5,9,5,0,706.13
19.07146,72.863165,19.030535,72.84122,1,5.1,18.4,8,1,0,169.76
19.06655,72.868172,18.932377,72.822803,1,15.66,45.5,3,2,1,551.24
19.035442,72.829364,19.136714,72.844004,1,11.37,41.7,8,5,0,364.85
19.087315,72.981008,19.117604,72.919844,3,7.26,22.0,14,1,0,189.62
19.001149,72.838744,19.073174,73.006832,1,19.4,86.8,8,4,0,807.82
18.936141,72.847162,19.074155,72.827755,1,15.48,70.5,20,3,1,759.41
18.950729,72.82952,19.129142,72.898789,2,21.13,80.4,11,5,0,710.36
19.224496,72.967697,18.947709,72.835018,1,33.79,132.4,21,6,0,1179.95
19.126162,72.906495,19.078353,72.990168,2,10.27,26.1,23,6,0,269.09
19.113461,72.902674,19.086495,73.012296,1,11.9,51.5,10,2,0,475.5
19.203162,72.995745,19.228895,72.96229,2,4.53,12.9,22,0,2,138.08
18.924697,72.83641,18.929134,72.828099,2,1.0,3.4,16,4,0,38.84
18.926073,72.850623,19.226652,72.98052,2,36.1,162.6,19,0,0,1507.01
19.062861,72.856497,19.112266,72.894015,2,6.76,17.6,0,4,0,175.84
19.074254,73.011152,18.943979,72.821435,2,24.65,66.3,2,0,0,682.48
19.143102,72.927268,19.081837,72.884114,2,8.18,24.9,16,4,0,210.54
18.948531,72.839475,19.135135,72.894564,2,21.54,82.2,20,5,0,726.37
19.046806,72.854841,19.069393,72.828216,3,3.76,16.2,17,4,0,146.64
19.067663,72.831426,18.932333,72.820994,1,15.09,55.1,8,1,0,482.52
18.953914,72.813552,19.047241,72.843699,1,10.85,33.9,6,2,0,292.01
18.930576,72.827253,19.076219,73.01673,1,25.67,115.8,11,2,0,1068.28
19.12128,72.86296,18.956936,72.810933,1,19.07,55.5,5,6,0,584.27
19.116078,72.915312,19.055609,72.839539,1,10.42,25.8,23,5,0,259.68
19.017589,72.864412,18.950544,72.838831,1,7.93,36.4,11,6,0,346.28
19.087426,72.848703,18.941682,72.81834,2,16.52,46.9,1,5,0,495.18
18.935349,72.854508,19.131299,72.892046,1,22.14,84.6,20,4,0,756.67
18.928012,72.83268,19.070173,72.99937,2,23.6,88.3,11,5,0,771.61
19.026151,72.828467,19.07737,72.850426,1,6.15,17.2,1,0,1,205.85
19.229873,72.962263,19.033556,72.86495,1,24.1,98.9,18,2,0,906.85
19.023613,72.849957,19.129546,72.839347,3,11.83,48.3,17,4,0,438.64
19.07032,72.841803,18.921975,72.835974,1,16.51,48.9,16,5,0,413.47
19.04753,72.875123,19.119143,72.85765,4,8.17,22.8,2,0,0,235.71
19.106889,72.830076,19.067566,72.837855,4,4.45,20.2,9,0,0,187.16
18.960496,72.831006,19.0731,72.99083,1,20.95,65.9,16,5,0,565.29
19.058224,72.885219,19.118941,72.826699,4,9.13,39.6,10,4,0,367.81
18.924785,72.813897,19.100774,72.879454,3,20.75,55.6,0,6,1,657.58
19.12075,72.846728,19.206706,72.986776,1,17.54,43.4,22,4,0,356.71
19.104249,72.863541,19.132089,72.840671,2,3.92,12.4,13,1,0,96.82
19.001218,72.857007,19.007802,72.8351,2,2.42,10.6,20,2,0,98.19
19.034775,72.840157,19.199579,72.975822,4,23.22,87.9,21,6,1,900.68
19.059782,72.885132,19.075457,72.991329,2,11.3,50.0,21,1,0,459.01
19.20808,72.962539,19.090146,72.986768,2,13.36,39.6,1,0,0,414.05
18.959331,72.822655,19.219974,72.974558,1,33.09,137.5,9,6,0,1245.42
19.053111,72.868504,18.963431,72.833307,2,10.64,33.6,12,2,0,287.55
19.095099,72.851668,19.031088,72.854347,1,7.12,18.2,2,5,1,222.1
19.068743,72.847315,19.133218,72.858016,2,7.26,23.8,6,3,0,202.46
19.202768,72.963537,19.00815,72.852574,1,24.58,70.6,0,5,0,744.61
19.053586,72.822944,19.136057,72.837035,1,9.29,29.1,14,6,0,250.85
18.927565,72.845652,18.947512,72.824212,2,3.16,9.5,1,6,0,105.35
19.089637,72.847966,19.065225,73.001077,2,16.32,47.0,3,0,0,493.39
19.046991,72.825852,19.223954,72.960437,2,24.23,71.8,6,4,1,687.86
18.92368,72.843492,18.934243,72.818374,1,2.89,8.0,14,6,0,62.61
19.13695,72.851086,19.092179,72.863885,3,5.16,18.5,18,2,0,171.78
19.059396,73.006321,18.939631,72.851308,4,21.05,60.7,16,2,0,504.53
19.12608,72.842238,19.212888,72.969253,1,16.47,48.2,12,6,0,398.18
19.131779,72.833089,19.069488,72.828174,1,6.95,20.6,12,5,0,173.0
19.101717,72.85931,19.090913,73.012013,2,16.09,41.9,5,0,0,431.04
19.095872,72.86395,19.058851,72.817629,2,6.37,29.2,19,6,0,271.9
18.946317,72.838923,19.098249,72.858842,1,17.02,57.7,16,3,0,504.1
18.93395,72.836997,19.111056,72.830483,1,19.71,62.8,13,0,0,536.03
19.078287,72.886732,19.073863,72.859462,1,2.91,9.3,7,4,1,96.02
19.133025,72.857325,19.072742,72.856589,2,6.7,22.1,12,2,0,177.03
19.095676,72.983684,19.09992,72.861802,2,12.82,33.1,3,4,0,343.3
19.08977,73.018375,19.120246,72.91645,1,11.23,31.8,7,3,0,269.2
19.076753,72.842229,19.057832,73.018522,2,18.65,48.7,22,4,0,404.39
19.003996,72.836938,19.072234,72.879372,1,8.8,24.7,5,1,0,258.21
19.089121,72.876893,19.07891,72.876425,2,1.14,3.3,4,5,0,49.16
19.065142,72.870205,19.021846,72.852985,3,5.14,23.8,9,5,0,215.41
19.207201,72.966532,18.928504,72.851719,3,33.26,83.1,22,2,0,679.47
18.925748,72.836559,19.062154,72.854361,1,15.28,54.5,19,4,0,477.89
19.130676,72.837428,18.949322,72.845667,1,20.18,58.6,22,4,0,490.04
19.062314,73.006159,19.066859,73.014949,1,1.05,2.7,0,2,0,38.8
19.06823,72.888455,19.103695,72.855909,2,5.22,17.3,16,3,0,150.39
19.017134,72.833693,19.233379,72.994952,4,29.41,90.7,16,3,1,880.46
18.928073,72.837654,19.0303,72.853833,2,11.49,31.7,5,3,1,381.29
19.063877,72.848155,18.999819,72.866134,1,7.37,23.1,12,4,0,196.6
19.091127,73.003603,19.067185,72.837307,1,17.68,70.7,11,3,0,642.8
19.011949,72.856558,19.017059,72.859233,1,0.63,2.9,10,3,0,56.94
19.114372,72.899893,19.080633,72.87046,1,4.86,14.1,7,2,1,130.18
19.050425,72.88833,19.112729,72.844463,1,8.32,25.2,14,0,0,209.76
19.063941,72.815747,18.952919,72.840307,1,12.61,41.2,15,5,1,411.04
19.110198,72.850937,18.950169,72.840878,1,17.83,80.4,18,5,0,747.41
19.220761,72.972371,19.236948,72.961861,1,2.11,5.6,1,2,1,68.25
19.03247,72.838279,19.117067,72.895554,4,11.17,47.0,21,2,1,492.73
19.227919,72.963753,19.145254,72.897833,2,11.51,31.1,2,6,0,320.19
19.090742,72.870878,18.947234,72.809383,2,17.22,72.4,10,6,0,656.36
19.066593,72.817771,19.074717,72.841248,1,2.63,11.0,19,2,0,98.78
19.201009,72.979134,19.053799,72.853752,2,21.01,62.3,23,1,0,650.51
19.144822,72.913672,19.112241,72.847355,2,7.85,26.7,16,1,0,230.57
19.071709,72.861175,19.206995,72.995168,2,20.6,91.3,10,6,0,846.1
19.061639,72.849057,18.953089,72.825422,1,12.32,50.4,18,2,1,521.63
19.058689,72.869163,19.088156,72.877923,2,3.4,15.3,11,0,0,141.63
19.236548,72.991604,19.026882,72.863685,2,26.91,98.4,10,6,0,877.69
19.062924,72.81688,19.033134,72.848924,1,4.72,13.5,12,5,0,113.72
19.117401,72.893384,18.931981,72.804296,2,22.64,58.8,3,0,0,608.55
19.058416,72.868934,19.233516,72.997859,1,23.72,61.1,5,1,0,628.23
18.936512,72.816531,18.959933,72.804805,2,2.88,8.3,0,6,0,84.43
18.94757,72.848479,19.025698,72.830386,3,8.89,25.1,3,6,0,263.1
18.920886,72.838157,19.231948,72.96383,1,37.02,104.8,22,5,0,872.27
19.216645,72.958292,19.037766,72.844014,2,23.23,99.1,18,0,0,900.37
19.063893,72.991069,19.110274,72.893945,3,11.44,33.8,2,1,1,405.0
18.935273,72.814253,19.080611,72.888612,1,17.95,45.8,4,0,0,464.92
19.074554,72.867967,19.222827,72.980418,1,20.28,78.2,17,1,0,691.52
19.067323,72.815568,19.121547,72.842619,1,6.67,22.1,14,0,0,184.17
19.046311,72.846252,19.141346,72.904711,1,12.22,38.8,6,1,0,333.09
19.065339,72.851586,19.069059,72.817725,1,3.58,16.3,10,1,0,149.66
19.061469,72.830828,18.955168,72.83998,1,11.86,34.2,0,1,0,364.37
19.123177,72.857495,19.130919,72.918894,3,6.51,29.8,18,6,2,361.7
19.134232,72.889212,19.20593,72.991711,2,13.4,58.0,9,5,0,532.29
19.007588,72.853558,19.11884,72.844213,1,12.41,32.1,2,6,0,321.5
19.229795,72.986115,19.003488,72.856388,3,28.62,120.3,11,4,0,1085.94
19.074068,72.850166,18.948089,72.826546,1,14.23,37.8,2,0,0,382.48
19.103986,72.857017,19.035496,72.830099,1,8.12,29.3,10,2,0,256.71
19.057725,72.988341,19.061264,72.87092,4,12.35,54.8,17,5,0,507.45
19.01846,72.83216,19.051714,72.865585,1,5.1,18.2,10,6,1,179.0
18.953904,72.842702,19.086517,73.013229,4,23.21,57.3,1,0,0,583.62
19.229016,72.97803,19.075305,72.848337,3,21.86,99.1,9,0,0,923.06
19.004535,72.863313,19.070741,72.872095,2,7.42,24.0,7,1,0,199.28
19.072057,72.876099,19.209156,72.98941,1,19.34,73.3,9,4,0,646.82
19.138091,72.89689,19.074625,72.855549,3,8.29,23.9,23,4,1,278.7
18.957346,72.822009,19.081492,72.866936,1,14.59,56.5,20,0,0,498.63
19.075676,72.818596,19.21408,72.996042,2,24.17,71.5,22,6,0,615.23
19.055647,72.817918,19.064544,72.883711,2,6.99,20.8,2,0,0,219.53
19.226112,72.980119,19.125573,72.892291,4,14.49,41.2,12,0,1,389.26
18.959761,72.838661,19.077799,72.85952,1,13.31,35.8,0,2,0,369.3
19.201994,72.981766,19.096369,72.988988,2,11.77,39.2,15,0,0,340.15
18.954589,72.808903,19.143388,72.903985,1,23.25,65.6,12,4,0,542.11
19.09034,72.876221,19.061007,72.811372,2,7.56,21.2,5,5,0,219.47
19.067564,72.886402,19.046057,72.812235,4,8.15,25.8,12,5,0,222.67
18.928721,72.840572,18.947551,72.839778,2,2.1,7.7,20,5,1,84.02
19.028575,72.831151,18.957503,72.818407,1,8.02,26.8,15,2,0,229.2
19.118944,72.857332,19.083233,72.85324,2,3.99,14.8,19,6,0,126.77
18.938574,72.806683,19.076267,72.811187,1,15.32,45.4,0,6,1,549.57
19.058438,72.997515,19.109512,72.852004,1,16.31,50.8,16,3,0,435.64
19.128059,72.919253,18.938009,72.823656,2,23.4,72.5,7,6,0,618.46
19.050679,72.874847,19.21476,72.994536,1,22.16,93.2,20,3,0,850.85
19.065034,72.813613,19.217497,72.994108,2,25.43,64.6,23,5,0,663.4
18.921552,72.846282,19.067268,72.885154,3,16.71,72.7,17,0,0,663.71
18.96128,72.813003,19.02053,72.838131,2,7.1,22.9,12,2,0,197.21
19.035721,72.854265,19.045964,72.869191,2,1.94,7.4,8,2,1,72.37
19.060358,72.886407,19.082432,73.009173,2,13.13,36.8,3,1,1,434.66
18.943488,72.804718,19.115593,72.85648,1,19.9,56.5,2,4,0,592.16
19.082976,72.882516,19.094595,72.863544,1,2.38,6.0,2,3,0,60.0
19.115218,72.891224,19.086265,72.866146,2,4.16,12.8,7,5,0,108.32
19.069799,72.837063,19.002368,72.866609,2,8.12,23.3,6,3,0,195.21
19.033942,72.845895,19.135234,72.925172,1,14.01,40.9,0,2,0,436.2
19.064341,72.987516,19.1463,72.897181,1,13.16,60.8,11,1,0,564.06
19.071553,72.871038,19.228324,72.961466,1,19.85,78.1,9,1,1,804.45
18.941,72.841814,18.925845,72.81351,1,3.42,15.4,19,5,1,162.18
19.202934,72.990616,19.010378,72.849106,1,26.07,84.2,7,5,0,716.73
19.10999,72.893336,19.135898,72.900869,1,2.99,8.4,13,4,0,67.35
19.2254,72.983463,19.083229,72.988939,1,15.82,46.8,0,4,0,492.79
19.20682,72.979105,19.095366,72.85223,1,18.2,46.3,3,3,0,470.94
19.08063,72.861659,19.124914,72.856028,1,4.96,21.5,10,6,0,197.66
19.091623,72.872898,19.073403,72.995857,1,13.08,60.2,19,3,0,556.36
19.031153,72.83239,19.033884,72.857606,1,2.67,8.5,15,0,0,69.75
18.959323,72.817163,19.220844,72.963775,1,32.91,147.2,11,4,1,1572.77
19.066206,72.834185,19.064884,72.867211,3,3.47,8.9,4,6,0,92.8
19.000273,72.834041,19.065423,73.016116,1,20.46,75.3,9,3,0,664.82
19.01044,72.867731,19.131844,72.830467,1,14.06,41.4,22,5,0,348.7
19.130433,72.896708,18.929529,72.832685,1,23.33,101.1,10,1,1,1068.85
19.198781,72.963325,19.114315,72.918957,1,10.48,41.9,21,3,0,373.76
19.138742,72.915334,19.101661,72.8378,2,9.13,38.2,20,3,0,348.62
18.955109,72.838015,19.058203,72.846933,2,11.5,34.8,12,3,0,294.02
19.070711,72.868107,18.949363,72.804585,1,15.06,55.9,17,2,0,495.19
19.080403,72.84686,18.958557,72.823092,1,13.78,37.7,7,6,1,359.83
19.213372,72.97966,19.070083,72.823048,1,22.9,68.5,22,3,0,583.54
19.074464,72.854167,18.956486,72.828517,2,13.39,38.1,1,6,0,395.32
19.064377,72.841351,19.070896,72.819938,4,2.36,7.6,6,0,0,56.13
19.004893,72.847818,19.075242,72.88451,1,8.72,28.1,12,6,0,240.19
19.071966,72.81199,19.199732,72.996558,2,24.04,91.8,20,3,0,816.31
19.118642,72.910152,19.123497,72.927129,2,1.86,7.1,9,2,1,82.34
19.13734,72.855102,19.227808,72.959008,1,14.84,67.7,11,4,0,632.97
19.221844,72.960195,18.961124,72.840943,1,31.58,105.4,7,5,0,910.18
19.095146,72.98839,19.067882,73.010734,1,3.83,10.6,7,5,0,79.12
18.942628,72.804131,19.012538,72.84163,3,8.72,25.6,5,5,0,277.92
18.959321,72.830164,19.009142,72.832829,1,5.55,23.3,9,6,0,206.35
19.018638,72.853322,19.055893,72.887272,1,5.47,21.7,18,5,0,191.98
19.020082,72.841015,18.951272,72.807652,2,8.42,23.5,23,4,0,237.57
19.082963,72.887659,19.12548,72.836052,1,7.19,29.4,11,0,1,313.39
19.061803,72.863356,19.052043,72.887779,1,2.79,10.9,19,3,0,104.47
19.220239,72.980412,19.07774,73.000097,2,15.98,49.7,7,1,0,426.11
19.207888,72.980072,19.071524,72.848502,2,20.52,61.5,3,6,2,840.34
19.07502,73.003399,19.138532,72.895941,1,13.32,41.9,12,1,0,362.53
19.079751,72.986063,19.131652,72.898218,1,10.89,28.1,5,2,1,322.98
19.13806,72.926018,19.081133,72.87678,2,8.18,32.0,20,6,0,295.56
19.066821,72.812265,19.13024,72.834067,1,7.41,34.0,8,4,1,361.43
19.088993,72.980914,19.083103,72.873185,1,11.34,51.9,8,5,0,486.54
19.10087,72.847582,19.098935,72.87204,1,2.58,6.9,1,0,1,75.6
19.05755,72.848252,18.933327,72.826466,2,14.0,37.5,3,3,0,386.7
19.074385,72.81794,19.077105,72.982962,1,17.34,43.7,3,2,0,442.18
19.028033,72.856917,19.070277,72.881154,1,5.34,14.4,5,1,0,144.15
18.957482,72.824969,19.110197,72.926139,2,20.04,54.4,3,3,0,562.28
